event_id,event_time,settled_time,sportsbook,market,selection,odds,won,rating_diff,rest_diff
G0202,2022-07-22 00:00:00+00:00,2022-07-22 03:00:00+00:00,samplebook,moneyline,away,1.3393,1,0.9151561158459262,2
G0203,2022-07-23 00:00:00+00:00,2022-07-23 03:00:00+00:00,samplebook,moneyline,home,2.5265,0,-1.0308137202711538,0
G0203,2022-07-23 00:00:00+00:00,2022-07-23 03:00:00+00:00,samplebook,moneyline,away,1.5404,1,1.0308137202711538,0
G0204,2022-07-24 00:00:00+00:00,2022-07-24 03:00:00+00:00,samplebook,moneyline,home,3.0723,1,-0.9759588161149049,0
G0204,2022-07-24 00:00:00+00:00,2022-07-24 03:00:00+00:00,samplebook,moneyline,away,1.3898,0,0.9759588161149049,0
G0205,2022-07-25 00:00:00+00:00,2022-07-25 03:00:00+00:00,samplebook,moneyline,home,1.5365,1,0.6474846907094743,-2
G0205,2022-07-25 00:00:00+00:00,2022-07-25 03:00:00+00:00,samplebook,moneyline,away,2.5369,0,-0.6474846907094743,2
G0206,2022-07-26 00:00:00+00:00,2022-07-26 03:00:00+00:00,samplebook,moneyline,home,4.5854,0,-1.0350781140406409,-2
G0206,2022-07-26 00:00:00+00:00,2022-07-26 03:00:00+00:00,samplebook,moneyline,away,1.2093,1,1.0350781140406409,2
G0207,2022-07-27 00:00:00+00:00,2022-07-27 03:00:00+00:00,samplebook,moneyline,home,5.4755,0,-1.5634779478686884,-3
G0207,2022-07-27 00:00:00+00:00,2022-07-27 03:00:00+00:00,samplebook,moneyline,away,1.1596,1,1.5634779478686884,3
G0208,2022-07-28 00:00:00+00:00,2022-07-28 03:00:00+00:00,samplebook,moneyline,home,5.3061,0,-1.0222802816473295,0
G0208,2022-07-28 00:00:00+00:00,2022-07-28 03:00:00+00:00,samplebook,moneyline,away,1.1675,1,1.0222802816473295,0
G0209,2022-07-29 00:00:00+00:00,2022-07-29 03:00:00+00:00,samplebook,moneyline,home,3.1396,0,-1.4966386899033264,-2
G0209,2022-07-29 00:00:00+00:00,2022-07-29 03:00:00+00:00,samplebook,moneyline,away,1.3765,1,1.4966386899033264,2
G0210,2022-07-30 00:00:00+00:00,2022-07-30 03:00:00+00:00,samplebook,moneyline,home,2.1465,1,0.2825869829192965,-2
G0210,2022-07-30 00:00:00+00:00,2022-07-30 03:00:00+00:00,samplebook,moneyline,away,1.7267,0,-0.2825869829192965,2
G0211,2022-07-31 00:00:00+00:00,2022-07-31 03:00:00+00:00,samplebook,moneyline,home,1.4218,1,0.4478137167227104,3
G0211,2022-07-31 00:00:00+00:00,2022-07-31 03:00:00+00:00,samplebook,moneyline,away,2.9268,0,-0.4478137167227104,-3
G0212,2022-08-01 00:00:00+00:00,2022-08-01 03:00:00+00:00,samplebook,moneyline,home,2.1143,1,-0.18767099092845213,-3
G0212,2022-08-01 00:00:00+00:00,2022-08-01 03:00:00+00:00,samplebook,moneyline,away,1.7482,0,0.18767099092845213,3
G0213,2022-08-02 00:00:00+00:00,2022-08-02 03:00:00+00:00,samplebook,moneyline,home,1.6945,1,0.8070082819444706,3
G0213,2022-08-02 00:00:00+00:00,2022-08-02 03:00:00+00:00,samplebook,moneyline,away,2.1985,0,-0.8070082819444706,-3
G0214,2022-08-03 00:00:00+00:00,2022-08-03 03:00:00+00:00,samplebook,moneyline,home,1.8635,1,1.0017453976515072,-3
G0214,2022-08-03 00:00:00+00:00,2022-08-03 03:00:00+00:00,samplebook,moneyline,away,1.9671,0,-1.0017453976515072,3
G0215,2022-08-04 00:00:00+00:00,2022-08-04 03:00:00+00:00,samplebook,moneyline,home,1.5276,0,0.09903482100720092,0
G0215,2022-08-04 00:00:00+00:00,2022-08-04 03:00:00+00:00,samplebook,moneyline,away,2.5615,1,-0.09903482100720092,0
G0216,2022-08-05 00:00:00+00:00,2022-08-05 03:00:00+00:00,samplebook,moneyline,home,1.4665,0,0.516297572101451,3
G0216,2022-08-05 00:00:00+00:00,2022-08-05 03:00:00+00:00,samplebook,moneyline,away,2.7541,1,-0.516297572101451,-3
G0217,2022-08-06 00:00:00+00:00,2022-08-06 03:00:00+00:00,samplebook,moneyline,home,1.577,1,-0.2992647038852564,2
G0217,2022-08-06 00:00:00+00:00,2022-08-06 03:00:00+00:00,samplebook,moneyline,away,2.4338,0,0.2992647038852564,-2
G0218,2022-08-07 00:00:00+00:00,2022-08-07 03:00:00+00:00,samplebook,moneyline,home,1.1942,0,1.785168402072131,-3
G0218,2022-08-07 00:00:00+00:00,2022-08-07 03:00:00+00:00,samplebook,moneyline,away,4.8172,1,-1.785168402072131,3
G0219,2022-08-08 00:00:00+00:00,2022-08-08 03:00:00+00:00,samplebook,moneyline,home,1.4206,0,0.6396264094979018,-1
G0219,2022-08-08 00:00:00+00:00,2022-08-08 03:00:00+00:00,samplebook,moneyline,away,2.9318,1,-0.6396264094979018,1
G0220,2022-08-09 00:00:00+00:00,2022-08-09 03:00:00+00:00,samplebook,moneyline,home,1.4585,1,0.6353711428612774,1
G0220,2022-08-09 00:00:00+00:00,2022-08-09 03:00:00+00:00,samplebook,moneyline,away,2.7826,0,-0.6353711428612774,-1
G0221,2022-08-10 00:00:00+00:00,2022-08-10 03:00:00+00:00,samplebook,moneyline,home,5.9198,1,-1.7836111297141835,-1
G0221,2022-08-10 00:00:00+00:00,2022-08-10 03:00:00+00:00,samplebook,moneyline,away,1.1415,0,1.7836111297141835,1
G0222,2022-08-11 00:00:00+00:00,2022-08-11 03:00:00+00:00,samplebook,moneyline,home,2.4436,0,-1.2798409576400205,2
G0222,2022-08-11 00:00:00+00:00,2022-08-11 03:00:00+00:00,samplebook,moneyline,away,1.5729,1,1.2798409576400205,-2
G0223,2022-08-12 00:00:00+00:00,2022-08-12 03:00:00+00:00,samplebook,moneyline,home,1.6843,0,0.2552134168558746,1
G0223,2022-08-12 00:00:00+00:00,2022-08-12 03:00:00+00:00,samplebook,moneyline,away,2.216,1,-0.2552134168558746,-1
G0224,2022-08-13 00:00:00+00:00,2022-08-13 03:00:00+00:00,samplebook,moneyline,home,1.7046,1,0.20279727689777938,1
G0224,2022-08-13 00:00:00+00:00,2022-08-13 03:00:00+00:00,samplebook,moneyline,away,2.1817,0,-0.20279727689777938,-1
G0225,2022-08-14 00:00:00+00:00,2022-08-14 03:00:00+00:00,samplebook,moneyline,home,3.359,1,-1.3026521168344645,1
G0225,2022-08-14 00:00:00+00:00,2022-08-14 03:00:00+00:00,samplebook,moneyline,away,1.3382,0,1.3026521168344645,-1
G0226,2022-08-15 00:00:00+00:00,2022-08-15 03:00:00+00:00,samplebook,moneyline,home,1.1648,1,1.79756116664464,1
G0226,2022-08-15 00:00:00+00:00,2022-08-15 03:00:00+00:00,samplebook,moneyline,away,5.3623,0,-1.79756116664464,-1
G0227,2022-08-16 00:00:00+00:00,2022-08-16 03:00:00+00:00,samplebook,moneyline,home,2.0654,0,0.044212378104198057,1
G0227,2022-08-16 00:00:00+00:00,2022-08-16 03:00:00+00:00,samplebook,moneyline,away,1.783,1,-0.044212378104198057,-1
G0228,2022-08-17 00:00:00+00:00,2022-08-17 03:00:00+00:00,samplebook,moneyline,home,1.7644,0,-0.15105187760692926,2
G0228,2022-08-17 00:00:00+00:00,2022-08-17 03:00:00+00:00,samplebook,moneyline,away,2.091,1,0.15105187760692926,-2
G0229,2022-08-18 00:00:00+00:00,2022-08-18 03:00:00+00:00,samplebook,moneyline,home,1.8912,0,0.39126465993323495,-3
G0229,2022-08-18 00:00:00+00:00,2022-08-18 03:00:00+00:00,samplebook,moneyline,away,1.9371,1,-0.39126465993323495,3
G0230,2022-08-19 00:00:00+00:00,2022-08-19 03:00:00+00:00,samplebook,moneyline,home,1.4837,0,0.9957013858999235,-2
G0230,2022-08-19 00:00:00+00:00,2022-08-19 03:00:00+00:00,samplebook,moneyline,away,2.6953,1,-0.9957013858999235,2
G0231,2022-08-20 00:00:00+00:00,2022-08-20 03:00:00+00:00,samplebook,moneyline,home,2.8821,0,-0.8450453279691511,-2
G0231,2022-08-20 00:00:00+00:00,2022-08-20 03:00:00+00:00,samplebook,moneyline,away,1.4326,1,0.8450453279691511,2
G0232,2022-08-21 00:00:00+00:00,2022-08-21 03:00:00+00:00,samplebook,moneyline,home,1.7006,1,0.379280034365163,0
G0232,2022-08-21 00:00:00+00:00,2022-08-21 03:00:00+00:00,samplebook,moneyline,away,2.1883,0,-0.379280034365163,0
G0233,2022-08-22 00:00:00+00:00,2022-08-22 03:00:00+00:00,samplebook,moneyline,home,2.9101,0,-1.2442058788608694,2
G0233,2022-08-22 00:00:00+00:00,2022-08-22 03:00:00+00:00,samplebook,moneyline,away,1.4258,1,1.2442058788608694,-2
G0234,2022-08-23 00:00:00+00:00,2022-08-23 03:00:00+00:00,samplebook,moneyline,home,2.5648,0,-0.2020832453894041,-3
G0234,2022-08-23 00:00:00+00:00,2022-08-23 03:00:00+00:00,samplebook,moneyline,away,1.5265,1,0.2020832453894041,3
G0235,2022-08-24 00:00:00+00:00,2022-08-24 03:00:00+00:00,samplebook,moneyline,home,2.3999,0,-0.628066083725374,2
G0235,2022-08-24 00:00:00+00:00,2022-08-24 03:00:00+00:00,samplebook,moneyline,away,1.5916,1,0.628066083725374,-2
G0236,2022-08-25 00:00:00+00:00,2022-08-25 03:00:00+00:00,samplebook,moneyline,home,1.8518,0,0.24410438897835213,0
G0236,2022-08-25 00:00:00+00:00,2022-08-25 03:00:00+00:00,samplebook,moneyline,away,1.9803,1,-0.24410438897835213,0
G0237,2022-08-26 00:00:00+00:00,2022-08-26 03:00:00+00:00,samplebook,moneyline,home,1.3041,0,1.4377769399164624,-2
G0237,2022-08-26 00:00:00+00:00,2022-08-26 03:00:00+00:00,samplebook,moneyline,away,3.5947,1,-1.4377769399164624,2
G0238,2022-08-27 00:00:00+00:00,2022-08-27 03:00:00+00:00,samplebook,moneyline,home,3.4138,0,-1.1620795127342871,-1
G0238,2022-08-27 00:00:00+00:00,2022-08-27 03:00:00+00:00,samplebook,moneyline,away,1.3297,1,1.1620795127342871,1
G0239,2022-08-28 00:00:00+00:00,2022-08-28 03:00:00+00:00,samplebook,moneyline,home,1.6537,0,0.03091727803269891,0
G0239,2022-08-28 00:00:00+00:00,2022-08-28 03:00:00+00:00,samplebook,moneyline,away,2.2711,1,-0.03091727803269891,0
G0240,2022-08-29 00:00:00+00:00,2022-08-29 03:00:00+00:00,samplebook,moneyline,home,11.9617,0,-2.672834433102938,0
G0240,2022-08-29 00:00:00+00:00,2022-08-29 03:00:00+00:00,samplebook,moneyline,away,1.0401,1,2.672834433102938,0
G0241,2022-08-30 00:00:00+00:00,2022-08-30 03:00:00+00:00,samplebook,moneyline,home,2.305,0,-0.3798065117898951,2
G0241,2022-08-30 00:00:00+00:00,2022-08-30 03:00:00+00:00,samplebook,moneyline,away,1.6363,1,0.3798065117898951,-2
G0242,2022-08-31 00:00:00+00:00,2022-08-31 03:00:00+00:00,samplebook,moneyline,home,2.6509,0,-0.32626200502304,-3
G0242,2022-08-31 00:00:00+00:00,2022-08-31 03:00:00+00:00,samplebook,moneyline,away,1.4975,1,0.32626200502304,3
G0243,2022-09-01 00:00:00+00:00,2022-09-01 03:00:00+00:00,samplebook,moneyline,home,1.0804,1,1.9050602140644701,-2
G0243,2022-09-01 00:00:00+00:00,2022-09-01 03:00:00+00:00,samplebook,moneyline,away,8.3764,0,-1.9050602140644701,2
G0244,2022-09-02 00:00:00+00:00,2022-09-02 03:00:00+00:00,samplebook,moneyline,home,1.3804,1,-0.09329864965349177,1
G0244,2022-09-02 00:00:00+00:00,2022-09-02 03:00:00+00:00,samplebook,moneyline,away,3.1195,0,0.09329864965349177,-1
G0245,2022-09-03 00:00:00+00:00,2022-09-03 03:00:00+00:00,samplebook,moneyline,home,1.3784,1,0.8512855748447891,-1
G0245,2022-09-03 00:00:00+00:00,2022-09-03 03:00:00+00:00,samplebook,moneyline,away,3.1297,0,-0.8512855748447891,1
G0246,2022-09-04 00:00:00+00:00,2022-09-04 03:00:00+00:00,samplebook,moneyline,home,2.2027,1,-0.3618325370843415,0
G0246,2022-09-04 00:00:00+00:00,2022-09-04 03:00:00+00:00,samplebook,moneyline,away,1.692,0,0.3618325370843415,0
G0247,2022-09-05 00:00:00+00:00,2022-09-05 03:00:00+00:00,samplebook,moneyline,home,1.6723,1,0.2785759145118061,0
G0247,2022-09-05 00:00:00+00:00,2022-09-05 03:00:00+00:00,samplebook,moneyline,away,2.2371,0,-0.2785759145118061,0
G0248,2022-09-06 00:00:00+00:00,2022-09-06 03:00:00+00:00,samplebook,moneyline,home,2.0769,0,0.4249658974361492,-3
G0248,2022-09-06 00:00:00+00:00,2022-09-06 03:00:00+00:00,samplebook,moneyline,away,1.7746,1,-0.4249658974361492,3
G0249,2022-09-07 00:00:00+00:00,2022-09-07 03:00:00+00:00,samplebook,moneyline,home,3.9317,0,-1.4422991355594112,-1
G0249,2022-09-07 00:00:00+00:00,2022-09-07 03:00:00+00:00,samplebook,moneyline,away,1.2648,1,1.4422991355594112,1
G0250,2022-09-08 00:00:00+00:00,2022-09-08 03:00:00+00:00,samplebook,moneyline,home,2.7466,1,-0.6935061645722808,0
G0250,2022-09-08 00:00:00+00:00,2022-09-08 03:00:00+00:00,samplebook,moneyline,away,1.4686,0,0.6935061645722808,0
G0251,2022-09-09 00:00:00+00:00,2022-09-09 03:00:00+00:00,samplebook,moneyline,home,2.5767,1,-0.5848741349330007,-2
G0251,2022-09-09 00:00:00+00:00,2022-09-09 03:00:00+00:00,samplebook,moneyline,away,1.5223,0,0.5848741349330007,2
G0252,2022-09-10 00:00:00+00:00,2022-09-10 03:00:00+00:00,samplebook,moneyline,home,6.1253,0,-1.0078929496235447,-3
G0252,2022-09-10 00:00:00+00:00,2022-09-10 03:00:00+00:00,samplebook,moneyline,away,1.1341,1,1.0078929496235447,3
G0253,2022-09-11 00:00:00+00:00,2022-09-11 03:00:00+00:00,samplebook,moneyline,home,4.4904,0,-1.958591440397031,3
G0253,2022-09-11 00:00:00+00:00,2022-09-11 03:00:00+00:00,samplebook,moneyline,away,1.2161,1,1.958591440397031,-3
G0254,2022-09-12 00:00:00+00:00,2022-09-12 03:00:00+00:00,samplebook,moneyline,home,1.849,0,-0.1034201135746335,-1
G0254,2022-09-12 00:00:00+00:00,2022-09-12 03:00:00+00:00,samplebook,moneyline,away,1.9835,1,0.1034201135746335,1
G0255,2022-09-13 00:00:00+00:00,2022-09-13 03:00:00+00:00,samplebook,moneyline,home,3.2967,0,-1.1111049009175582,3
G0255,2022-09-13 00:00:00+00:00,2022-09-13 03:00:00+00:00,samplebook,moneyline,away,1.3483,1,1.1111049009175582,-3
G0256,2022-09-14 00:00:00+00:00,2022-09-14 03:00:00+00:00,samplebook,moneyline,home,2.0707,1,0.2889166671687069,3
G0256,2022-09-14 00:00:00+00:00,2022-09-14 03:00:00+00:00,samplebook,moneyline,away,1.7791,0,-0.2889166671687069,-3
G0257,2022-09-15 00:00:00+00:00,2022-09-15 03:00:00+00:00,samplebook,moneyline,home,5.5928,0,-1.7039928626103755,-1
G0257,2022-09-15 00:00:00+00:00,2022-09-15 03:00:00+00:00,samplebook,moneyline,away,1.1545,1,1.7039928626103755,1
G0258,2022-09-16 00:00:00+00:00,2022-09-16 03:00:00+00:00,samplebook,moneyline,home,2.2271,1,-0.4083886272547264,-3
G0258,2022-09-16 00:00:00+00:00,2022-09-16 03:00:00+00:00,samplebook,moneyline,away,1.6779,0,0.4083886272547264,3
G0259,2022-09-17 00:00:00+00:00,2022-09-17 03:00:00+00:00,samplebook,moneyline,home,2.6011,0,-0.6760173056813688,-2
G0259,2022-09-17 00:00:00+00:00,2022-09-17 03:00:00+00:00,samplebook,moneyline,away,1.5139,1,0.6760173056813688,2
G0260,2022-09-18 00:00:00+00:00,2022-09-18 03:00:00+00:00,samplebook,moneyline,home,3.6563,0,-1.5356420699261193,2
G0260,2022-09-18 00:00:00+00:00,2022-09-18 03:00:00+00:00,samplebook,moneyline,away,1.2962,1,1.5356420699261193,-2
G0261,2022-09-19 00:00:00+00:00,2022-09-19 03:00:00+00:00,samplebook,moneyline,home,1.0924,0,1.5882761071492624,-1
G0261,2022-09-19 00:00:00+00:00,2022-09-19 03:00:00+00:00,samplebook,moneyline,away,7.7155,1,-1.5882761071492624,1
G0262,2022-09-20 00:00:00+00:00,2022-09-20 03:00:00+00:00,samplebook,moneyline,home,2.2092,1,-0.2254314492280993,2
G0262,2022-09-20 00:00:00+00:00,2022-09-20 03:00:00+00:00,samplebook,moneyline,away,1.6882,0,0.2254314492280993,-2
G0263,2022-09-21 00:00:00+00:00,2022-09-21 03:00:00+00:00,samplebook,moneyline,home,2.7936,0,-0.7517558478135002,-3
G0263,2022-09-21 00:00:00+00:00,2022-09-21 03:00:00+00:00,samplebook,moneyline,away,1.4555,1,0.7517558478135002,3
G0264,2022-09-22 00:00:00+00:00,2022-09-22 03:00:00+00:00,samplebook,moneyline,home,1.8064,0,-0.6221677002542582,3
G0264,2022-09-22 00:00:00+00:00,2022-09-22 03:00:00+00:00,samplebook,moneyline,away,2.035,1,0.6221677002542582,-3
G0265,2022-09-23 00:00:00+00:00,2022-09-23 03:00:00+00:00,samplebook,moneyline,home,1.8979,1,0.5294134071257222,1
G0265,2022-09-23 00:00:00+00:00,2022-09-23 03:00:00+00:00,samplebook,moneyline,away,1.9301,0,-0.5294134071257222,-1
G0266,2022-09-24 00:00:00+00:00,2022-09-24 03:00:00+00:00,samplebook,moneyline,home,2.7472,0,-0.31790654862846257,-3
G0266,2022-09-24 00:00:00+00:00,2022-09-24 03:00:00+00:00,samplebook,moneyline,away,1.4685,1,0.31790654862846257,3
G0267,2022-09-25 00:00:00+00:00,2022-09-25 03:00:00+00:00,samplebook,moneyline,home,1.8451,1,-0.16615784194973238,3
G0267,2022-09-25 00:00:00+00:00,2022-09-25 03:00:00+00:00,samplebook,moneyline,away,1.9879,0,0.16615784194973238,-3
G0268,2022-09-26 00:00:00+00:00,2022-09-26 03:00:00+00:00,samplebook,moneyline,home,1.5539,1,0.4137923171902139,2
G0268,2022-09-26 00:00:00+00:00,2022-09-26 03:00:00+00:00,samplebook,moneyline,away,2.4909,0,-0.4137923171902139,-2
G0269,2022-09-27 00:00:00+00:00,2022-09-27 03:00:00+00:00,samplebook,moneyline,home,1.4029,1,0.4483240659731595,0
G0269,2022-09-27 00:00:00+00:00,2022-09-27 03:00:00+00:00,samplebook,moneyline,away,3.0104,0,-0.4483240659731595,0
G0270,2022-09-28 00:00:00+00:00,2022-09-28 03:00:00+00:00,samplebook,moneyline,home,1.7964,1,0.30962008190916684,-1
G0270,2022-09-28 00:00:00+00:00,2022-09-28 03:00:00+00:00,samplebook,moneyline,away,2.0478,0,-0.30962008190916684,1
G0271,2022-09-29 00:00:00+00:00,2022-09-29 03:00:00+00:00,samplebook,moneyline,home,1.4031,1,0.940289464883589,0
G0271,2022-09-29 00:00:00+00:00,2022-09-29 03:00:00+00:00,samplebook,moneyline,away,3.0096,0,-0.940289464883589,0
G0272,2022-09-30 00:00:00+00:00,2022-09-30 03:00:00+00:00,samplebook,moneyline,home,1.3121,1,0.8863939595679524,3
G0272,2022-09-30 00:00:00+00:00,2022-09-30 03:00:00+00:00,samplebook,moneyline,away,3.535,0,-0.8863939595679524,-3
G0273,2022-10-01 00:00:00+00:00,2022-10-01 03:00:00+00:00,samplebook,moneyline,home,3.4471,1,-0.35569831557103465,1
G0273,2022-10-01 00:00:00+00:00,2022-10-01 03:00:00+00:00,samplebook,moneyline,away,1.3247,0,0.35569831557103465,-1
G0274,2022-10-02 00:00:00+00:00,2022-10-02 03:00:00+00:00,samplebook,moneyline,home,1.5021,1,0.38288573638504947,2
G0274,2022-10-02 00:00:00+00:00,2022-10-02 03:00:00+00:00,samplebook,moneyline,away,2.6367,0,-0.38288573638504947,-2
G0275,2022-10-03 00:00:00+00:00,2022-10-03 03:00:00+00:00,samplebook,moneyline,home,1.6386,1,0.47752933726679525,2
G0275,2022-10-03 00:00:00+00:00,2022-10-03 03:00:00+00:00,samplebook,moneyline,away,2.3003,0,-0.47752933726679525,-2
G0276,2022-10-04 00:00:00+00:00,2022-10-04 03:00:00+00:00,samplebook,moneyline,home,1.3924,1,1.370540988614132,-3
G0276,2022-10-04 00:00:00+00:00,2022-10-04 03:00:00+00:00,samplebook,moneyline,away,3.0599,0,-1.370540988614132,3
G0277,2022-10-05 00:00:00+00:00,2022-10-05 03:00:00+00:00,samplebook,moneyline,home,1.5377,1,0.4080361768812668,2
G0277,2022-10-05 00:00:00+00:00,2022-10-05 03:00:00+00:00,samplebook,moneyline,away,2.5336,0,-0.4080361768812668,-2
G0278,2022-10-06 00:00:00+00:00,2022-10-06 03:00:00+00:00,samplebook,moneyline,home,4.3224,1,-1.0023439806908012,-1
G0278,2022-10-06 00:00:00+00:00,2022-10-06 03:00:00+00:00,samplebook,moneyline,away,1.229,0,1.0023439806908012,1
G0279,2022-10-07 00:00:00+00:00,2022-10-07 03:00:00+00:00,samplebook,moneyline,home,1.814,1,-0.25583207134082336,1
G0279,2022-10-07 00:00:00+00:00,2022-10-07 03:00:00+00:00,samplebook,moneyline,away,2.0254,0,0.25583207134082336,-1
G0280,2022-10-08 00:00:00+00:00,2022-10-08 03:00:00+00:00,samplebook,moneyline,home,1.8407,0,0.03461187418525562,0
G0280,2022-10-08 00:00:00+00:00,2022-10-08 03:00:00+00:00,samplebook,moneyline,away,1.9931,1,-0.03461187418525562,0
G0281,2022-10-09 00:00:00+00:00,2022-10-09 03:00:00+00:00,samplebook,moneyline,home,1.8669,1,0.6168141996897798,-2
G0281,2022-10-09 00:00:00+00:00,2022-10-09 03:00:00+00:00,samplebook,moneyline,away,1.9633,0,-0.6168141996897798,2
G0282,2022-10-10 00:00:00+00:00,2022-10-10 03:00:00+00:00,samplebook,moneyline,home,1.3564,1,1.10467921540253,-1
G0282,2022-10-10 00:00:00+00:00,2022-10-10 03:00:00+00:00,samplebook,moneyline,away,3.2492,0,-1.10467921540253,1
G0283,2022-10-11 00:00:00+00:00,2022-10-11 03:00:00+00:00,samplebook,moneyline,home,1.5458,1,0.4633698060326869,1
G0283,2022-10-11 00:00:00+00:00,2022-10-11 03:00:00+00:00,samplebook,moneyline,away,2.512,0,-0.4633698060326869,-1
G0284,2022-10-12 00:00:00+00:00,2022-10-12 03:00:00+00:00,samplebook,moneyline,home,1.5845,1,0.7355830924283736,3
G0284,2022-10-12 00:00:00+00:00,2022-10-12 03:00:00+00:00,samplebook,moneyline,away,2.4161,0,-0.7355830924283736,-3
G0285,2022-10-13 00:00:00+00:00,2022-10-13 03:00:00+00:00,samplebook,moneyline,home,1.5024,0,0.3310401549961956,2
G0285,2022-10-13 00:00:00+00:00,2022-10-13 03:00:00+00:00,samplebook,moneyline,away,2.6357,1,-0.3310401549961956,-2
G0286,2022-10-14 00:00:00+00:00,2022-10-14 03:00:00+00:00,samplebook,moneyline,home,1.6729,1,-0.30261975947044656,2
G0286,2022-10-14 00:00:00+00:00,2022-10-14 03:00:00+00:00,samplebook,moneyline,away,2.2359,0,0.30261975947044656,-2
G0287,2022-10-15 00:00:00+00:00,2022-10-15 03:00:00+00:00,samplebook,moneyline,home,1.1967,1,1.794370054600359,1
G0287,2022-10-15 00:00:00+00:00,2022-10-15 03:00:00+00:00,samplebook,moneyline,away,4.7765,0,-1.794370054600359,-1
G0288,2022-10-16 00:00:00+00:00,2022-10-16 03:00:00+00:00,samplebook,moneyline,home,1.7922,1,0.35272016302634307,-2
G0288,2022-10-16 00:00:00+00:00,2022-10-16 03:00:00+00:00,samplebook,moneyline,away,2.0533,0,-0.35272016302634307,2
G0289,2022-10-17 00:00:00+00:00,2022-10-17 03:00:00+00:00,samplebook,moneyline,home,1.4918,1,0.823753131876182,2
G0289,2022-10-17 00:00:00+00:00,2022-10-17 03:00:00+00:00,samplebook,moneyline,away,2.6689,0,-0.823753131876182,-2
G0290,2022-10-18 00:00:00+00:00,2022-10-18 03:00:00+00:00,samplebook,moneyline,home,2.1586,1,-0.4144730658358585,0
G0290,2022-10-18 00:00:00+00:00,2022-10-18 03:00:00+00:00,samplebook,moneyline,away,1.719,0,0.4144730658358585,0
G0291,2022-10-19 00:00:00+00:00,2022-10-19 03:00:00+00:00,samplebook,moneyline,home,1.4316,0,0.6700792422021898,0
G0291,2022-10-19 00:00:00+00:00,2022-10-19 03:00:00+00:00,samplebook,moneyline,away,2.8861,1,-0.6700792422021898,0
G0292,2022-10-20 00:00:00+00:00,2022-10-20 03:00:00+00:00,samplebook,moneyline,home,1.6,1,0.37884260345839443,3
G0292,2022-10-20 00:00:00+00:00,2022-10-20 03:00:00+00:00,samplebook,moneyline,away,2.3808,0,-0.37884260345839443,-3
G0293,2022-10-21 00:00:00+00:00,2022-10-21 03:00:00+00:00,samplebook,moneyline,home,6.408,0,-1.6550953431851838,-1
G0293,2022-10-21 00:00:00+00:00,2022-10-21 03:00:00+00:00,samplebook,moneyline,away,1.1249,1,1.6550953431851838,1
G0294,2022-10-22 00:00:00+00:00,2022-10-22 03:00:00+00:00,samplebook,moneyline,home,1.5778,1,0.05217331865753347,3
G0294,2022-10-22 00:00:00+00:00,2022-10-22 03:00:00+00:00,samplebook,moneyline,away,2.432,0,-0.05217331865753347,-3
G0295,2022-10-23 00:00:00+00:00,2022-10-23 03:00:00+00:00,samplebook,moneyline,home,1.7453,0,0.3398753611927038,-2
G0295,2022-10-23 00:00:00+00:00,2022-10-23 03:00:00+00:00,samplebook,moneyline,away,2.1185,1,-0.3398753611927038,2
G0296,2022-10-24 00:00:00+00:00,2022-10-24 03:00:00+00:00,samplebook,moneyline,home,1.9825,0,0.6161346680022383,0
G0296,2022-10-24 00:00:00+00:00,2022-10-24 03:00:00+00:00,samplebook,moneyline,away,1.8499,1,-0.6161346680022383,0
G0297,2022-10-25 00:00:00+00:00,2022-10-25 03:00:00+00:00,samplebook,moneyline,home,1.6234,0,0.03605992679779541,1
G0297,2022-10-25 00:00:00+00:00,2022-10-25 03:00:00+00:00,samplebook,moneyline,away,2.331,1,-0.03605992679779541,-1
G0298,2022-10-26 00:00:00+00:00,2022-10-26 03:00:00+00:00,samplebook,moneyline,home,1.2964,1,1.1876343927211208,0
G0298,2022-10-26 00:00:00+00:00,2022-10-26 03:00:00+00:00,samplebook,moneyline,away,3.6545,0,-1.1876343927211208,0
G0299,2022-10-27 00:00:00+00:00,2022-10-27 03:00:00+00:00,samplebook,moneyline,home,2.1632,0,-0.5279176373243135,-1
G0299,2022-10-27 00:00:00+00:00,2022-10-27 03:00:00+00:00,samplebook,moneyline,away,1.7161,1,0.5279176373243135,1
G0300,2022-10-28 00:00:00+00:00,2022-10-28 03:00:00+00:00,samplebook,moneyline,home,3.1684,0,-0.5577713459894236,-2
G0300,2022-10-28 00:00:00+00:00,2022-10-28 03:00:00+00:00,samplebook,moneyline,away,1.371,1,0.5577713459894236,2
G0301,2022-10-29 00:00:00+00:00,2022-10-29 03:00:00+00:00,samplebook,moneyline,home,1.3085,1,0.973894128217401,3
G0301,2022-10-29 00:00:00+00:00,2022-10-29 03:00:00+00:00,samplebook,moneyline,away,3.5616,0,-0.973894128217401,-3
G0302,2022-10-30 00:00:00+00:00,2022-10-30 03:00:00+00:00,samplebook,moneyline,home,2.22,0,-0.7623234580276522,2
G0302,2022-10-30 00:00:00+00:00,2022-10-30 03:00:00+00:00,samplebook,moneyline,away,1.6819,1,0.7623234580276522,-2
G0303,2022-10-31 00:00:00+00:00,2022-10-31 03:00:00+00:00,samplebook,moneyline,home,4.3626,0,-0.9556251674013979,-2
G0303,2022-10-31 00:00:00+00:00,2022-10-31 03:00:00+00:00,samplebook,moneyline,away,1.2258,1,0.9556251674013979,2
